token
"[7.135, -2.088, 1.185, 1.186, 1.286, 3.816, 3.989, 3.925, 1.776, 1.119, 0.891, 0.829, 0.829, 0.898, 1.138, 2.841, 4.161, 4.244, 3.756, 1.276, 0.16, 0.16, 1, 0, 0, 0]"
"[7.135, -2.088, 1.185, 1.186, 1.285, 3.816, 3.989, 3.925, 1.777, 1.12, 0.891, 0.829, 0.829, 0.898, 1.138, 2.841, 4.161, 4.243, 3.756, 1.276, -0.01, -0.01, 0, 0, 0, 1]"
"[7.135, -2.088, 1.185, 1.186, 1.285, 3.816, 3.989, 3.925, 1.777, 1.12, 0.891, 0.829, 0.829, 0.898, 1.138, 2.841, 4.161, 4.243, 3.756, 1.276, 4.92, 5.06, 1, 0, 0, 0]"
"[7.125, -2.091, 1.182, 1.183, 1.283, 3.813, 3.989, 3.925, 1.781, 1.123, 0.894, 0.832, 0.832, 0.901, 1.142, 2.843, 4.161, 4.244, 3.752, 1.273, 6.9, 6.95, 1, 0, 0, 0]"
"[7.125, -2.091, 1.178, 1.179, 1.278, 3.807, 3.989, 3.925, 1.79, 1.129, 0.899, 0.836, 0.836, 0.906, 1.148, 2.846, 4.161, 4.244, 3.746, 1.268, 7.37, 7.4, 1, 0, 0, 0]"
"[7.115, -2.094, 1.173, 1.173, 1.272, 3.799, 3.989, 3.925, 1.802, 1.136, 0.905, 0.842, 0.842, 0.912, 1.155, 2.85, 4.161, 4.244, 3.739, 1.262, 8.3, 8.62, 1, 0, 0, 0]"
"[7.105, -2.097, 1.167, 1.167, 1.266, 3.791, 3.99, 3.925, 1.814, 1.144, 0.911, 0.847, 0.848, 0.918, 1.163, 2.854, 4.161, 4.243, 3.731, 1.256, 8.74, 8.77, 1, 0, 0, 0]"
"[7.105, -2.097, 1.16, 1.161, 1.259, 3.782, 3.99, 3.925, 1.822, 1.152, 0.918, 0.854, 0.854, 0.925, 1.171, 2.859, 4.161, 4.243, 3.723, 1.249, 8.93, 9.0, 1, 0, 0, 0]"
"[7.085, -2.103, 1.154, 1.154, 1.252, 3.774, 3.99, 3.925, 1.829, 1.161, 0.925, 0.86, 0.861, 0.932, 1.18, 2.864, 4.161, 4.243, 3.714, 1.242, 8.88, 8.94, 1, 0, 0, 0]"
"[7.085, -2.103, 1.141, 1.141, 1.238, 3.756, 3.99, 3.925, 1.832, 1.178, 0.939, 0.873, 0.874, 0.946, 1.197, 2.874, 4.161, 4.243, 3.697, 1.228, 9.01, 9.08, 1, 0, 0, 0]"
"[7.075, -2.106, 1.134, 1.135, 1.231, 3.748, 3.989, 3.925, 1.826, 1.186, 0.945, 0.88, 0.88, 0.953, 1.206, 2.878, 4.161, 4.243, 3.688, 1.222, 9.15, 9.22, 1, 0, 0, 0]"
"[7.075, -2.106, 1.128, 1.129, 1.224, 3.74, 3.989, 3.925, 1.819, 1.194, 0.952, 0.886, 0.886, 0.959, 1.214, 2.883, 4.161, 4.243, 3.68, 1.215, 8.55, 8.64, 1, 0, 0, 0]"
"[7.065, -2.109, 1.121, 1.122, 1.217, 3.731, 3.989, 3.925, 1.816, 1.203, 0.959, 0.893, 0.893, 0.967, 1.223, 2.888, 4.161, 4.244, 3.671, 1.208, 8.46, 8.59, 1, 0, 0, 0]"
"[7.065, -2.109, 1.115, 1.116, 1.21, 3.724, 3.989, 3.925, 1.822, 1.211, 0.966, 0.899, 0.899, 0.973, 1.232, 2.893, 4.161, 4.244, 3.661, 1.201, 8.46, 8.59, 1, 0, 0, 0]"
"[7.055, -2.112, 1.115, 1.116, 1.21, 3.724, 3.989, 3.925, 1.822, 1.211, 0.966, 0.899, 0.899, 0.973, 1.232, 2.893, 4.161, 4.244, 3.661, 1.201, 8.69, 8.76, 1, 0, 0, 0]"
"[7.055, -2.112, 1.109, 1.11, 1.204, 3.715, 3.989, 3.925, 1.828, 1.219, 0.972, 0.905, 0.906, 0.98, 1.241, 2.898, 4.161, 4.244, 3.653, 1.194, 8.66, 8.71, 1, 0, 0, 0]"
"[7.045, -2.115, 1.102, 1.103, 1.197, 3.707, 3.989, 3.925, 1.834, 1.227, 0.979, 0.912, 0.912, 0.987, 1.249, 2.903, 4.161, 4.244, 3.644, 1.187, 8.68, 8.74, 1, 0, 0, 0]"
"[7.035, -2.118, 1.096, 1.096, 1.189, 3.698, 3.989, 3.925, 1.841, 1.236, 0.986, 0.918, 0.919, 0.994, 1.258, 2.908, 4.161, 4.244, 3.635, 1.18, 8.47, 8.52, 1, 0, 0, 0]"
"[7.035, -2.118, 1.089, 1.09, 1.182, 3.689, 3.989, 3.925, 1.848, 1.245, 0.994, 0.925, 0.925, 1.001, 1.267, 2.913, 4.161, 4.244, 3.627, 1.173, 8.61, 8.66, 1, 0, 0, 0]"
"[7.025, -2.121, 1.082, 1.083, 1.175, 3.68, 3.989, 3.925, 1.854, 1.254, 1.001, 0.932, 0.932, 1.009, 1.276, 2.918, 4.161, 4.244, 3.618, 1.166, 8.49, 8.41, 1, 0, 0, 0]"
"[7.015, -2.239, 1.076, 1.077, 1.168, 3.67, 3.989, 3.924, 1.861, 1.263, 1.008, 0.938, 0.939, 1.016, 1.284, 2.923, 4.161, 4.244, 3.61, 1.159, 8.47, 8.58, 1, 0, 0, 0]"
"[7.015, -2.124, 1.069, 1.07, 1.161, 3.663, 3.989, 3.924, 1.867, 1.271, 1.015, 0.945, 0.945, 1.023, 1.294, 2.928, 4.161, 4.244, 3.599, 1.151, 7.99, 7.95, 1, 0, 0, 0]"
"[7.005, -2.127, 1.062, 1.063, 1.154, 3.654, 3.989, 3.924, 1.861, 1.28, 1.022, 0.952, 0.952, 1.03, 1.303, 2.933, 4.161, 4.244, 3.591, 1.144, 8.12, 8.09, 1, 0, 0, 0]"
"[7.005, -2.242, 1.056, 1.057, 1.146, 3.645, 3.989, 3.924, 1.854, 1.288, 1.029, 0.958, 0.959, 1.037, 1.311, 2.938, 4.161, 4.244, 3.582, 1.137, 7.88, 7.97, 1, 0, 0, 0]"
"[7.005, -2.242, 1.049, 1.05, 1.139, 3.637, 3.988, 3.924, 1.848, 1.297, 1.036, 0.965, 0.965, 1.045, 1.321, 2.943, 4.161, 4.245, 3.572, 1.13, 7.88, 7.97, 1, 0, 0, 0]"
"[6.995, -2.245, 1.049, 1.05, 1.139, 3.637, 3.988, 3.924, 1.848, 1.297, 1.036, 0.965, 0.965, 1.045, 1.321, 2.943, 4.161, 4.245, 3.572, 1.13, 8.07, 8.09, 1, 0, 0, 0]"
"[6.985, -2.248, 1.042, 1.043, 1.132, 3.629, 3.988, 3.924, 1.85, 1.305, 1.043, 0.972, 0.972, 1.052, 1.33, 2.948, 4.161, 4.245, 3.563, 1.122, 7.98, 7.95, 1, 0, 0, 0]"
"[6.975, -2.251, 1.028, 1.029, 1.117, 3.609, 3.988, 3.925, 1.864, 1.324, 1.058, 0.986, 0.986, 1.067, 1.348, 2.959, 4.161, 4.245, 3.545, 1.108, 8.2, 8.25, 1, 0, 0, 0]"
"[6.965, -2.254, 1.022, 1.022, 1.11, 3.6, 3.988, 3.925, 1.871, 1.333, 1.065, 0.992, 0.993, 1.074, 1.358, 2.964, 4.161, 4.245, 3.536, 1.1, 8.3, 8.28, 1, 0, 0, 0]"
"[6.955, -2.257, 1.015, 1.015, 1.102, 3.59, 3.988, 3.924, 1.878, 1.342, 1.073, 0.999, 1.0, 1.082, 1.367, 2.969, 4.161, 4.245, 3.527, 1.093, 8.55, 8.53, 1, 0, 0, 0]"
"[6.945, -2.26, 1.0, 1.001, 1.087, 3.573, 3.988, 3.925, 1.891, 1.36, 1.088, 1.014, 1.014, 1.097, 1.386, 2.98, 4.161, 4.245, 3.507, 1.077, 8.26, 8.33, 1, 0, 0, 0]"
"[6.935, -2.263, 0.993, 0.994, 1.079, 3.563, 3.988, 3.924, 1.898, 1.37, 1.096, 1.021, 1.021, 1.105, 1.396, 2.985, 4.161, 4.245, 3.497, 1.07, 8.23, 8.34, 1, 0, 0, 0]"
"[6.935, -2.263, 0.986, 0.987, 1.072, 3.554, 3.988, 3.924, 1.9, 1.379, 1.103, 1.028, 1.028, 1.113, 1.406, 2.991, 4.161, 4.245, 3.487, 1.062, 8.36, 8.49, 1, 0, 0, 0]"
"[6.925, -2.266, 0.979, 0.98, 1.064, 3.545, 3.988, 3.925, 1.893, 1.388, 1.11, 1.035, 1.035, 1.12, 1.415, 2.996, 4.161, 4.245, 1.325, 1.055, 8.57, 8.66, 1, 0, 0, 0]"
"[6.925, -2.266, 0.972, 0.973, 1.057, 3.536, 3.988, 3.925, 1.885, 1.397, 1.118, 1.042, 1.042, 1.128, 1.425, 3.001, 4.161, 4.245, 1.316, 1.047, 8.57, 8.66, 1, 0, 0, 0]"
"[6.905, -2.273, 0.972, 0.973, 1.057, 3.536, 3.988, 3.925, 1.885, 1.397, 1.118, 1.042, 1.042, 1.128, 1.425, 3.001, 4.161, 4.245, 1.316, 1.047, 8.69, 8.86, 1, 0, 0, 0]"
"[6.905, -2.387, 0.958, 0.958, 1.042, 3.519, 3.986, 3.923, 1.89, 1.414, 1.133, 1.056, 1.057, 1.144, 1.445, 3.014, 4.162, 4.247, 1.296, 1.031, 8.87, 8.87, 1, 0, 0, 0]"
"[6.895, -2.276, 0.951, 0.951, 1.034, 3.512, 3.987, 3.924, 1.897, 1.423, 1.14, 1.063, 1.064, 1.151, 1.455, 3.019, 4.161, 4.247, 1.286, 1.024, 9.1, 8.97, 1, 0, 0, 0]"
"[6.885, -2.279, 0.944, 0.944, 1.026, 1.305, 3.987, 3.925, 1.905, 1.433, 1.148, 1.07, 1.071, 1.159, 1.463, 3.023, 4.161, 4.246, 1.277, 1.016, 9.13, 9.16, 1, 0, 0, 0]"
"[6.885, -2.279, 0.937, 0.937, 1.019, 1.296, 3.988, 3.925, 1.912, 1.442, 1.155, 1.077, 1.078, 1.166, 1.473, 3.028, 4.161, 4.246, 1.268, 1.009, 8.71, 8.85, 1, 0, 0, 0]"
"[6.885, -2.279, 0.93, 0.93, 1.011, 1.286, 3.987, 3.924, 1.918, 1.452, 1.163, 1.084, 1.085, 1.173, 1.482, 3.033, 4.161, 4.246, 1.259, 1.002, 8.71, 8.85, 1, 0, 0, 0]"
"[6.875, -2.282, 0.93, 0.93, 1.011, 1.286, 3.987, 3.924, 1.918, 1.452, 1.163, 1.084, 1.085, 1.173, 1.482, 3.033, 4.161, 4.246, 1.259, 1.002, 8.72, 8.9, 1, 0, 0, 0]"
