token
"[7.135, -2.088, 1.185, 1.186, 1.286, 3.816, 3.989, 3.925, 1.776, 1.119, 0.891, 0.829, 0.829, 0.898, 1.138, 2.841, 4.161, 4.244, 3.756, 1.276, 0.16, 0.16, 1, 0, 0, 0]"
"[7.075, -2.221, 1.125, 1.126, 1.221, 3.74, 3.988, 3.924, 1.82, 1.197, 0.955, 0.889, 0.89, 0.963, 1.22, 2.887, 4.161, 4.245, 3.671, 1.211, -0.07, -0.02, 0, 0, 0, 1]"
"[7.075, -2.221, 1.125, 1.126, 1.221, 3.74, 3.988, 3.924, 1.82, 1.197, 0.955, 0.889, 0.89, 0.963, 1.22, 2.887, 4.161, 4.245, 3.671, 1.211, -0.07, -0.02, 0, 0, 0, 1]"
"[7.075, -2.221, 1.125, 1.126, 1.221, 3.74, 3.988, 3.924, 1.82, 1.197, 0.955, 0.889, 0.89, 0.963, 1.22, 2.887, 4.161, 4.245, 3.671, 1.211, 4.57, 5.01, 1, 0, 0, 0]"
"[7.065, -2.224, 1.122, 1.123, 1.218, 3.736, 3.988, 3.924, 1.817, 1.201, 0.958, 0.892, 0.892, 0.967, 1.224, 2.889, 4.161, 4.245, 3.667, 1.208, 7.0, 6.8, 1, 0, 0, 0]"
"[7.065, -2.224, 1.117, 1.118, 1.213, 3.73, 3.988, 3.924, 1.818, 1.207, 0.963, 0.897, 0.897, 0.971, 1.23, 2.893, 4.161, 4.245, 3.661, 1.203, 7.38, 7.51, 1, 0, 0, 0]"
"[7.065, -2.224, 1.112, 1.113, 1.208, 3.724, 3.988, 3.924, 1.823, 1.213, 0.969, 0.902, 0.902, 0.977, 1.238, 2.897, 4.161, 4.245, 3.653, 1.197, 7.38, 7.51, 1, 0, 0, 0]"
"[7.055, -2.227, 1.112, 1.113, 1.208, 3.724, 3.988, 3.924, 1.823, 1.213, 0.969, 0.902, 0.902, 0.977, 1.238, 2.897, 4.161, 4.245, 3.653, 1.197, 8.21, 8.26, 1, 0, 0, 0]"
"[7.045, -2.23, 1.106, 1.107, 1.201, 3.716, 3.988, 3.924, 1.829, 1.221, 0.975, 0.908, 0.908, 0.984, 1.245, 2.901, 4.161, 4.245, 3.646, 1.191, 8.45, 8.51, 1, 0, 0, 0]"
"[7.045, -2.23, 1.1, 1.101, 1.195, 3.708, 3.988, 3.924, 1.835, 1.229, 0.982, 0.914, 0.915, 0.99, 1.254, 2.906, 4.161, 4.245, 3.637, 1.184, 8.61, 8.65, 1, 0, 0, 0]"
"[7.045, -2.23, 1.093, 1.094, 1.188, 3.699, 3.988, 3.924, 1.842, 1.238, 0.988, 0.921, 0.921, 0.997, 1.263, 2.911, 4.161, 4.245, 3.628, 1.177, 8.61, 8.65, 1, 0, 0, 0]"
"[7.035, -2.233, 1.093, 1.094, 1.188, 3.699, 3.988, 3.924, 1.842, 1.238, 0.988, 0.921, 0.921, 0.997, 1.263, 2.911, 4.161, 4.245, 3.628, 1.177, 8.47, 8.49, 1, 0, 0, 0]"
"[7.025, -2.236, 1.087, 1.087, 1.18, 3.69, 3.988, 3.924, 1.848, 1.247, 0.996, 0.927, 0.928, 1.005, 1.272, 2.916, 4.161, 4.245, 3.619, 1.17, 8.09, 8.19, 1, 0, 0, 0]"
"[7.025, -2.236, 1.073, 1.074, 1.166, 3.672, 3.988, 3.924, 1.861, 1.264, 1.01, 0.941, 0.941, 1.019, 1.289, 2.926, 4.161, 4.245, 3.602, 1.155, 8.09, 8.19, 1, 0, 0, 0]"
"[7.015, -2.239, 1.073, 1.074, 1.166, 3.672, 3.988, 3.924, 1.861, 1.264, 1.01, 0.941, 0.941, 1.019, 1.289, 2.926, 4.161, 4.245, 3.602, 1.155, 8.41, 8.48, 1, 0, 0, 0]"
"[7.015, -2.239, 1.067, 1.068, 1.159, 3.664, 3.988, 3.924, 1.868, 1.272, 1.017, 0.947, 0.948, 1.026, 1.298, 2.931, 4.161, 4.246, 3.593, 1.148, 7.85, 7.92, 1, 0, 0, 0]"
"[7.005, -2.242, 1.06, 1.061, 1.152, 3.655, 3.987, 3.924, 1.863, 1.281, 1.024, 0.954, 0.954, 1.033, 1.307, 2.936, 4.161, 4.246, 3.584, 1.141, 8.08, 8.1, 1, 0, 0, 0]"
"[7.005, -2.242, 1.054, 1.054, 1.145, 3.647, 3.987, 3.924, 1.856, 1.289, 1.031, 0.96, 0.961, 1.04, 1.316, 2.941, 4.161, 4.246, 3.575, 1.134, 8.08, 8.1, 1, 0, 0, 0]"
"[6.995, -2.245, 1.054, 1.054, 1.145, 3.647, 3.987, 3.924, 1.856, 1.289, 1.031, 0.96, 0.961, 1.04, 1.316, 2.941, 4.161, 4.246, 3.575, 1.134, 7.86, 7.97, 1, 0, 0, 0]"
"[6.995, -2.245, 1.047, 1.048, 1.138, 3.639, 3.987, 3.924, 1.85, 1.298, 1.038, 0.967, 0.968, 1.048, 1.326, 2.947, 4.161, 4.246, 3.564, 1.127, 8.06, 8.1, 1, 0, 0, 0]"
"[6.995, -2.245, 1.04, 1.041, 1.131, 3.631, 3.987, 3.924, 1.851, 1.306, 1.045, 0.974, 0.974, 1.055, 1.335, 2.952, 4.161, 4.246, 3.555, 1.12, 8.06, 8.1, 1, 0, 0, 0]"
"[6.985, -2.362, 1.04, 1.041, 1.131, 3.631, 3.987, 3.924, 1.851, 1.306, 1.045, 0.974, 0.974, 1.055, 1.335, 2.952, 4.161, 4.246, 3.555, 1.12, 8.21, 8.25, 1, 0, 0, 0]"
"[6.975, -2.251, 1.033, 1.034, 1.123, 3.622, 3.987, 3.924, 1.857, 1.315, 1.052, 0.981, 0.981, 1.062, 1.344, 2.957, 4.161, 4.247, 3.546, 1.112, 7.97, 7.96, 1, 0, 0, 0]"
"[6.975, -2.251, 1.026, 1.027, 1.116, 3.612, 3.987, 3.924, 1.864, 1.324, 1.059, 0.988, 0.988, 1.07, 1.353, 2.962, 4.161, 4.246, 3.537, 1.105, 8.21, 8.25, 1, 0, 0, 0]"
"[6.975, -2.251, 1.02, 1.02, 1.108, 3.603, 3.987, 3.924, 1.871, 1.333, 1.067, 0.994, 0.995, 1.077, 1.363, 2.967, 4.161, 4.246, 3.528, 1.097, 8.21, 8.25, 1, 0, 0, 0]"
"[6.965, -2.254, 1.02, 1.02, 1.108, 3.603, 3.987, 3.924, 1.871, 1.333, 1.067, 0.994, 0.995, 1.077, 1.363, 2.967, 4.161, 4.246, 3.528, 1.097, 8.15, 8.17, 1, 0, 0, 0]"
"[6.955, -2.372, 1.012, 1.013, 1.101, 3.593, 3.987, 3.924, 1.877, 1.343, 1.074, 1.002, 1.002, 1.085, 1.372, 2.972, 4.161, 4.246, 3.518, 1.09, 8.29, 8.37, 1, 0, 0, 0]"
"[6.955, -2.372, 1.005, 1.006, 1.093, 3.584, 3.987, 3.924, 1.884, 1.352, 1.082, 1.009, 1.009, 1.092, 1.381, 2.978, 4.161, 4.247, 3.509, 1.082, 8.45, 8.53, 1, 0, 0, 0]"
"[6.955, -2.372, 0.998, 0.999, 1.086, 3.575, 3.987, 3.924, 1.891, 1.361, 1.089, 1.016, 1.016, 1.1, 1.391, 2.983, 4.161, 4.247, 3.499, 1.075, 8.45, 8.53, 1, 0, 0, 0]"
"[6.945, -2.375, 0.998, 0.999, 1.086, 3.575, 3.987, 3.924, 1.891, 1.361, 1.089, 1.016, 1.016, 1.1, 1.391, 2.983, 4.161, 4.247, 3.499, 1.075, 8.2, 8.3, 1, 0, 0, 0]"
"[6.935, -2.378, 0.991, 0.992, 1.078, 3.566, 3.986, 3.924, 1.897, 1.37, 1.097, 1.023, 1.023, 1.108, 1.401, 2.989, 4.161, 4.247, 3.489, 1.067, 8.21, 8.3, 1, 0, 0, 0]"
